,id,seq,unlabeled,car,road,parking,sidewalk,building,fence,vegetation,trunk,pole,traffic-sign,moving-motorcyclist,outlier,other-vehicle,other-object,motorcyclist,moving-car,lane-marking,bicycle,terrain,other-structure,motorcycle,person,moving-person,moving-bicyclist,other-ground,truck,moving-other-vehicle,moving-bus,moving-truck,rider
160,00_000160,00,390.0,2093.0,4134,,3516.0,1927.0,348.0,7322.0,51.0,66.0,11.0,,2.0,,5.0,,,,,32.0,366.0,,,,,,,,,,
161,00_000161,00,420.0,2357.0,4129,,3058.0,1558.0,272.0,7636.0,62.0,72.0,16.0,,,,6.0,,,,,34.0,411.0,,,,,,,,,,
162,00_000162,00,432.0,2842.0,4102,,2528.0,1318.0,3.0,7995.0,58.0,78.0,16.0,,1.0,,5.0,,,,,21.0,454.0,,,,,,,,,,
163,00_000163,00,455.0,3310.0,4197,,2091.0,1129.0,,7782.0,66.0,94.0,15.0,,1.0,,9.0,,,,,29.0,502.0,,,,,,,,,,
164,00_000164,00,501.0,3681.0,4285,,1855.0,1197.0,,7112.0,58.0,101.0,10.0,,1.0,,13.0,,,,,26.0,580.0,,,,,,,,,,
165,00_000165,00,501.0,3584.0,4335,,1697.0,1408.0,,6468.0,55.0,119.0,10.0,,1.0,,14.0,,,,,45.0,663.0,,,,,,,,,,
166,00_000166,00,615.0,3300.0,4356,,1659.0,1685.0,,6063.0,65.0,128.0,11.0,,3.0,,9.0,,,,,47.0,817.0,,,,,,,,,,
167,00_000167,00,615.0,2822.0,4411,,1621.0,1757.0,,5863.0,72.0,156.0,11.0,,,,13.0,,,,,45.0,956.0,,,,,,,,,,
168,00_000168,00,559.0,2627.0,4478,,1602.0,1728.0,,5827.0,80.0,165.0,11.0,,1.0,,12.0,,,,,55.0,1024.0,,,,,,,,,,
169,00_000169,00,571.0,2754.0,4485,,1536.0,1801.0,3.0,5844.0,82.0,21.0,10.0,,10.0,,11.0,,,,,63.0,900.0,,,,,,,,,,
170,00_000170,00,522.0,3043.0,4435,,1319.0,1963.0,5.0,5378.0,86.0,27.0,10.0,,14.0,,11.0,,,,,66.0,728.0,,,,,,,,,,
171,00_000171,00,537.0,3246.0,4450,,1084.0,2178.0,2.0,4864.0,85.0,28.0,9.0,,3.0,,15.0,,,,,97.0,384.0,,,,,,,,,,
172,00_000172,00,555.0,3446.0,4546,,1153.0,2405.0,4.0,4631.0,99.0,33.0,4.0,,9.0,,18.0,,,,,92.0,93.0,,,,,,,,,,
173,00_000173,00,833.0,2655.0,4593,,1489.0,2318.0,6.0,4979.0,104.0,35.0,7.0,,2.0,,17.0,,,,,93.0,,,,,,,,,,,
174,00_000174,00,698.0,2159.0,4684,,1873.0,2058.0,9.0,5760.0,103.0,38.0,11.0,,,,19.0,,,,,126.0,,,,,,,,,,,
175,00_000175,00,697.0,1425.0,4835,,2308.0,1764.0,15.0,7003.0,117.0,43.0,12.0,,,,19.0,,,,,113.0,,,1.0,,,,,,,,
176,00_000176,00,736.0,1087.0,4916,,3005.0,1514.0,31.0,8005.0,121.0,44.0,8.0,,,,20.0,,,,,129.0,,,1.0,,,,,,,,
177,00_000177,00,618.0,971.0,5039,,3619.0,1340.0,46.0,8475.0,124.0,45.0,3.0,,5.0,,19.0,,,,,140.0,,,,,,,,,,,
178,00_000178,00,615.0,947.0,5135,,3831.0,1326.0,63.0,8455.0,130.0,44.0,3.0,,,,25.0,,,,,148.0,,,,,,,,,,,
179,00_000179,00,608.0,1035.0,5314,,3646.0,1491.0,95.0,8082.0,128.0,48.0,3.0,,1.0,,28.0,,,,,161.0,,,,,,,,,,,
180,00_000180,00,554.0,1165.0,5471,,3557.0,1417.0,107.0,7968.0,133.0,54.0,1.0,,,,29.0,,,,,163.0,,,,,,,,,,,
181,00_000181,00,482.0,1243.0,5705,,3548.0,1537.0,141.0,7447.0,149.0,49.0,1.0,,1.0,,34.0,,,,,180.0,,,2.0,,,,,,,,
182,00_000182,00,427.0,1399.0,5943,,3505.0,1723.0,164.0,6962.0,151.0,63.0,,,,,33.0,,,,,200.0,,,3.0,,,,,,,,
183,00_000183,00,389.0,1466.0,6171,,3419.0,1698.0,179.0,6797.0,161.0,67.0,,,,,33.0,,,,,222.0,,,3.0,,,,,,,,
184,00_000184,00,378.0,1511.0,6320,,3280.0,1629.0,196.0,6761.0,166.0,65.0,,,2.0,,49.0,,,,,250.0,,,,,,,,,,,
185,00_000185,00,370.0,1535.0,6466,,3033.0,1599.0,47.0,7041.0,158.0,75.0,,,1.0,,37.0,,,,,251.0,,,,,,,,,,,
186,00_000186,00,388.0,1420.0,6596,,2770.0,1506.0,49.0,7189.0,173.0,82.0,,,,,36.0,,,,,304.0,,,4.0,,,,,,,,
187,00_000187,00,393.0,1579.0,6643,,2593.0,1422.0,57.0,7238.0,183.0,83.0,,,1.0,,40.0,,,,,288.0,,,,,,,,,,,
188,00_000188,00,403.0,1656.0,6582,,2488.0,1343.0,61.0,7198.0,198.0,91.0,,,1.0,,46.0,,,,,353.0,,,,,,,,,,,
189,00_000189,00,403.0,1790.0,6547,,2392.0,1325.0,62.0,7146.0,129.0,102.0,,,1.0,,48.0,,,,,359.0,,,3.0,,,,,,,,
190,00_000190,00,385.0,1875.0,6384,,2411.0,1417.0,67.0,6959.0,93.0,105.0,,,1.0,,76.0,,,,,403.0,,,,,,,,,,,
191,00_000191,00,404.0,1914.0,6209,,2353.0,1508.0,77.0,6757.0,108.0,121.0,,,1.0,,75.0,,,,,410.0,,,,,,,,,,,
192,00_000192,00,453.0,2149.0,6085,,2113.0,1678.0,62.0,6557.0,102.0,123.0,,,1.0,,77.0,,,,,449.0,,,,,,,,,,,
193,00_000193,00,486.0,2323.0,5873,,1952.0,1729.0,76.0,6440.0,125.0,134.0,2.0,,,,83.0,,,,1.0,508.0,,,,,,,,,,,
194,00_000194,00,560.0,2276.0,5812,,1991.0,1690.0,77.0,6518.0,132.0,116.0,1.0,,,,82.0,,,,3.0,557.0,,,4.0,,,,,,,,
195,00_000195,00,565.0,1870.0,5844,,2278.0,1584.0,68.0,6699.0,155.0,115.0,,,3.0,,83.0,,,,11.0,596.0,,,,,,,,,,,
196,00_000196,00,514.0,1405.0,5966,,2542.0,1473.0,74.0,7028.0,165.0,126.0,,,,,77.0,,,,8.0,659.0,,,,,,,,,,,
197,00_000197,00,519.0,1214.0,6194,,2920.0,1319.0,72.0,7217.0,183.0,135.0,,,,,78.0,,,,18.0,714.0,,,3.0,,,,,,,,
198,00_000198,00,480.0,1054.0,6251,,3255.0,1335.0,62.0,7244.0,173.0,136.0,,,2.0,,80.0,,,,,805.0,,,,,,,,,,,
199,00_000199,00,477.0,1207.0,6020,,3243.0,1350.0,66.0,7243.0,174.0,148.0,,,1.0,,89.0,,,,,938.0,,,,,,,,,,,
200,00_000200,00,455.0,1178.0,5313,,3574.0,1411.0,49.0,7664.0,179.0,184.0,,,,,87.0,,,,,1017.0,,,,,,,,,,,
201,00_000201,00,301.0,1346.0,4283,,3974.0,1594.0,47.0,7998.0,180.0,197.0,,,,,100.0,,,,,1174.0,,,,,,,,,,,
202,00_000202,00,87.0,1463.0,3010,,4455.0,1730.0,16.0,8626.0,192.0,211.0,,,,,79.0,,,,,1294.0,,,,,,,,,,,
203,00_000203,00,149.0,1096.0,2238,,4609.0,1830.0,11.0,9339.0,195.0,218.0,,,,,71.0,,,,,1400.0,,,,,,,,,,,
204,00_000204,00,319.0,710.0,2204,,4072.0,2002.0,,9716.0,216.0,243.0,,,,,75.0,,,,,1523.0,,,,,,,,,,,
205,00_000205,00,479.0,781.0,2550,,3300.0,2173.0,,9600.0,227.0,249.0,,,1.0,,78.0,,,,,1529.0,,,,,,,,,,,
206,00_000206,00,503.0,860.0,2965,,2741.0,2289.0,,9393.0,236.0,172.0,,,,,,,,,,1450.0,,,,,,,,,,,
207,00_000207,00,579.0,1075.0,3180,,2291.0,1884.0,,9460.0,280.0,186.0,,,1.0,,,,,,,1375.0,,,,,,,,,,,
208,00_000208,00,586.0,1196.0,3354,,2243.0,1773.0,3.0,9196.0,284.0,183.0,,,1.0,,,,,,,1410.0,,,,,,,,,,,
209,00_000209,00,574.0,1279.0,3603,,2426.0,2013.0,,8480.0,135.0,208.0,,,,,,,,,,1522.0,,,,,,,,,,,
210,00_000210,00,551.0,1346.0,3898,,2635.0,2074.0,,7894.0,87.0,203.0,,,1.0,,,,,,,1434.0,,,,,,,,,,,
211,00_000211,00,511.0,1447.0,4149,,2853.0,2453.0,,7278.0,,49.0,,,,,,,,,,1400.0,,,,,,,,,,,
212,00_000212,00,428.0,1596.0,4411,,2977.0,2475.0,,7223.0,,43.0,,,,,,,,,,1136.0,,,,,,,,,,,
213,00_000213,00,391.0,1651.0,4657,,3061.0,2761.0,,6861.0,,40.0,,,,,,,,,,748.0,,,,,,,,,,,
214,00_000214,00,380.0,1689.0,4790,,3156.0,3222.0,,6276.0,,38.0,,,1.0,,,,,,,585.0,,,,,,,,,,,
215,00_000215,00,363.0,1768.0,4909,,3137.0,3547.0,,5968.0,,43.0,,,,,,,,,,392.0,,,,,,,,,,,
216,00_000216,00,384.0,1854.0,4872,,3030.0,3951.0,,5675.0,,39.0,,,1.0,,,,,,,199.0,,,,,,,,,,,
217,00_000217,00,409.0,1915.0,4851,,2933.0,4318.0,,5231.0,,44.0,,,2.0,,,,,,,124.0,,,,,,,,,,,
218,00_000218,00,413.0,2000.0,4791,,2783.0,4647.0,,4847.0,,45.0,,,3.0,,,,,,,32.0,,,,,,,,,,,
219,00_000219,00,413.0,2150.0,4753,,2603.0,4828.0,,4503.0,,48.0,,,2.0,,,,,,,7.0,,,,,,,,,,,
220,00_000220,00,408.0,2331.0,4688,,2405.0,4960.0,,4213.0,,49.0,,,,,,,,,,7.0,,,,,,,,,,,
221,00_000221,00,439.0,2603.0,4697,,2267.0,4983.0,,3969.0,,54.0,,,2.0,,,,,,,11.0,,,,,,,,,,,
222,00_000222,00,457.0,2696.0,4692,,2248.0,5083.0,,3712.0,,60.0,,,1.0,,,,,,,10.0,,,,,,,,,,,
223,00_000223,00,538.0,2694.0,4572,,2263.0,5174.0,,3581.0,,64.0,,,,,1.0,,,,,10.0,,,,,,,,,,,
224,00_000224,00,547.0,2484.0,4487,,2295.0,5261.0,,3563.0,,80.0,,,1.0,,2.0,,,,,7.0,,,,,,,,,,,
225,00_000225,00,635.0,2294.0,4417,,2305.0,5390.0,,3662.0,,89.0,,,1.0,,1.0,,,,,8.0,,,,,,,,,,,
226,00_000226,00,656.0,2234.0,4218,,2268.0,5667.0,,3773.0,,95.0,,,1.0,,3.0,,,,,12.0,,,,,,,,,,,
227,00_000227,00,678.0,1993.0,4104,,2386.0,5932.0,,3855.0,,113.0,,,2.0,,22.0,,,,,12.0,,,,,,,,,,,
228,00_000228,00,650.0,1765.0,4120,,2593.0,6044.0,4.0,3881.0,,132.0,,,1.0,,30.0,,,,,14.0,,,,,,,,,,,
229,00_000229,00,577.0,1839.0,4236,,3027.0,5873.0,2.0,3962.0,,153.0,,,6.0,,29.0,,,,,17.0,,,,,,,,,,,
230,00_000230,00,521.0,1839.0,4344,,3235.0,5455.0,4.0,4320.0,,11.0,,,2.0,,48.0,,,,,19.0,,,,,,,,,,,
231,00_000231,00,461.0,1976.0,4495,,3216.0,4992.0,1.0,4321.0,,9.0,,,,,70.0,,,,,24.0,,,,,,,,,,,
232,00_000232,00,380.0,2121.0,4628,,3161.0,4723.0,14.0,4244.0,,11.0,,,6.0,,85.0,,,,,29.0,,,,,,,,,,,
233,00_000233,00,342.0,2363.0,4576,,2980.0,4556.0,7.0,4243.0,,7.0,,,2.0,,106.0,,,,,34.0,,,,,,,,,,,
234,00_000234,00,370.0,2620.0,4425,,2675.0,4610.0,11.0,4158.0,,11.0,,,1.0,,63.0,,,,,37.0,,,,,,,,,,,
235,00_000235,00,432.0,2661.0,4176,,2355.0,4844.0,20.0,4050.0,,12.0,,,,,,,,,,59.0,,,,,,,,,,,
236,00_000236,00,498.0,2770.0,3984,,2045.0,4954.0,23.0,3950.0,,13.0,,,2.0,,,,,,,57.0,,,,,,,,,,,
237,00_000237,00,538.0,2819.0,3862,,1879.0,5125.0,28.0,3714.0,,14.0,,,1.0,,,,,,,72.0,,,,,,,,,,,
238,00_000238,00,505.0,2601.0,4020,,1866.0,5122.0,46.0,3504.0,,15.0,,,,,1.0,,,,,101.0,,,,,,,,,,,
239,00_000239,00,539.0,2393.0,4264,,1980.0,4877.0,60.0,3526.0,,11.0,,,1.0,,2.0,,,,,120.0,,,,,,,,,,,
240,00_000240,00,472.0,2489.0,4462,,2035.0,4689.0,82.0,3517.0,,12.0,,,3.0,,6.0,,,,,172.0,,,,,,,,,,,
241,00_000241,00,476.0,2665.0,4464,,2018.0,4785.0,120.0,3533.0,,12.0,,,1.0,,18.0,,,,,194.0,,,,,,,,,,,
242,00_000242,00,544.0,3017.0,4334,,1992.0,4788.0,163.0,3551.0,,14.0,,,4.0,,42.0,,,,,225.0,,,,,,,,,,,
243,00_000243,00,602.0,3082.0,4165,,2049.0,4698.0,194.0,3475.0,,23.0,,,4.0,,75.0,,,,,232.0,,,,,,,,,,,
244,00_000244,00,711.0,2672.0,4138,,2194.0,4920.0,228.0,3264.0,1.0,30.0,,,,,97.0,,,,,250.0,,,,,,,,,,,
245,00_000245,00,670.0,2434.0,4179,,2211.0,5402.0,226.0,3053.0,2.0,30.0,,,,,31.0,,,,,277.0,,,,,,,,,,,
246,00_000246,00,656.0,2410.0,4207,,2262.0,5915.0,289.0,2895.0,2.0,27.0,,,2.0,,,,,,,188.0,,,,,,,,,,,
247,00_000247,00,630.0,2655.0,4279,,2416.0,6174.0,338.0,2896.0,2.0,31.0,,,,,,,,,,33.0,,,,,,,,,,,
248,00_000248,00,580.0,2803.0,4417,,2532.0,5974.0,377.0,2689.0,2.0,28.0,,,,,,,,,,16.0,,,,,,,,,,,
249,00_000249,00,520.0,2896.0,4502,,2685.0,5763.0,394.0,2493.0,2.0,34.0,,,,,,,,,,14.0,,,,,,,,,,,
250,00_000250,00,672.0,2380.0,4659,,2914.0,5497.0,498.0,2781.0,2.0,35.0,,,,,,,,,,12.0,,,,,,,,,,,
251,00_000251,00,536.0,1509.0,4727,,3160.0,5510.0,608.0,3194.0,2.0,44.0,,,,,,,,,,20.0,,,,,,,,,,,
252,00_000252,00,405.0,936.0,4706,,3592.0,5555.0,658.0,3630.0,2.0,49.0,,,,,,,,,,30.0,,,,,,,,,,,
253,00_000253,00,421.0,739.0,4659,,4406.0,5623.0,774.0,3619.0,3.0,47.0,,,1.0,,,,,,,38.0,,,,,,,,,,,
254,00_000254,00,369.0,710.0,4682,,4394.0,5837.0,808.0,3488.0,3.0,56.0,,,1.0,,,,,,,36.0,,,,,,,,,,,
255,00_000255,00,371.0,824.0,4746,,4169.0,5868.0,816.0,3452.0,2.0,62.0,,,,,,,,,,55.0,,,,,,,,,,,
256,00_000256,00,397.0,854.0,4708,,3990.0,5965.0,718.0,3526.0,2.0,63.0,,,,,,,,,,55.0,,,,,,,,,,,
257,00_000257,00,394.0,994.0,4612,,3918.0,6161.0,441.0,3596.0,4.0,80.0,,,3.0,,,,,,,64.0,,,,,,,,,,,
258,00_000258,00,342.0,1139.0,4622,,3707.0,6243.0,404.0,3655.0,2.0,87.0,,,,,,,,,,35.0,,,,,,,,,,,
259,00_000259,00,370.0,1250.0,4577,,3580.0,6398.0,356.0,3545.0,3.0,98.0,,,3.0,,,,,,,34.0,,,,,,,,,,,
260,00_000260,00,386.0,1413.0,4521,,3357.0,6540.0,288.0,3438.0,3.0,114.0,,,1.0,,,,,,,33.0,,,,,,,,,,,
261,00_000261,00,374.0,1569.0,4617,,3330.0,6512.0,65.0,3470.0,1.0,124.0,,,2.0,,,,,,,32.0,,,,,,,,,,,
262,00_000262,00,378.0,1756.0,4784,,3314.0,6212.0,113.0,3306.0,3.0,149.0,,,1.0,,,,,,,18.0,,,,,,,,,,,
263,00_000263,00,365.0,1972.0,4918,,3268.0,5955.0,108.0,3183.0,4.0,150.0,,,,,,,,,,45.0,,,,,,,,,,,
264,00_000264,00,434.0,2236.0,4642,,2918.0,6107.0,135.0,3082.0,6.0,186.0,,,,,,,,,,64.0,,,,,,,,,,,
265,00_000265,00,615.0,2449.0,4032,,2288.0,6686.0,173.0,3179.0,9.0,14.0,,,3.0,,,,,,,75.0,,,,,,,,,,,
266,00_000266,00,720.0,2794.0,3649,,1773.0,7055.0,179.0,3025.0,7.0,15.0,,,,,,,,,,110.0,,,,,,,,,,,
267,00_000267,00,646.0,3212.0,3922,,1815.0,6629.0,230.0,2636.0,5.0,13.0,,,1.0,,,,,,,204.0,,,,,,,,,,,
268,00_000268,00,442.0,3397.0,4584,,2128.0,5751.0,331.0,2079.0,6.0,10.0,,,26.0,,,,,,,350.0,,,,,,,,,,,
269,00_000269,00,334.0,3334.0,5182,,2413.0,5204.0,356.0,1551.0,4.0,5.0,,,3.0,,,,,,,547.0,,,,,,,,,,,
270,00_000270,00,388.0,3049.0,5025,,2603.0,5342.0,526.0,1604.0,5.0,6.0,,,,,,,,,,544.0,,,,,,,,,,,
271,00_000271,00,530.0,2489.0,4500,,2640.0,5830.0,558.0,1918.0,6.0,11.0,,,1.0,,,,,,,542.0,,,,,,,,,,,
272,00_000272,00,631.0,2296.0,4167,,2807.0,5982.0,664.0,1918.0,7.0,14.0,,,,,,,,,,573.0,,,,,,,,,,,
273,00_000273,00,653.0,2322.0,4047,,2983.0,5846.0,731.0,1923.0,9.0,18.0,,,,,,,,,,652.0,,,,,,,,,,,
274,00_000274,00,637.0,2387.0,4001,,2627.0,5664.0,763.0,1919.0,13.0,15.0,,,,,,,,,,740.0,,,,,,,,,,,
275,00_000275,00,639.0,2732.0,3858,,2076.0,5587.0,779.0,1907.0,12.0,19.0,,,1.0,,,,,,,813.0,,,,,,,,,,,
276,00_000276,00,547.0,2757.0,3788,,1696.0,5336.0,780.0,2139.0,14.0,22.0,,,,,,,,,,843.0,,,,,,,,,,,
277,00_000277,00,483.0,2757.0,3727,,1428.0,4980.0,809.0,2416.0,16.0,26.0,,,2.0,,,,,,,844.0,,,,,,,,,,,
278,00_000278,00,448.0,2925.0,3705,,1188.0,4653.0,847.0,2657.0,20.0,25.0,,,3.0,,,,,,,783.0,,,,,,,,,,,
279,00_000279,00,416.0,3143.0,3743,,1059.0,4461.0,784.0,2918.0,22.0,31.0,,,4.0,,,,,,,710.0,,,,,,,,,,,
280,00_000280,00,360.0,3500.0,3850,,1002.0,4316.0,683.0,3049.0,31.0,32.0,,,2.0,,,,,,,638.0,,,,,,,,,,,
281,00_000281,00,365.0,3926.0,3710,,858.0,4364.0,596.0,3226.0,31.0,32.0,,,1.0,,,,,,,488.0,,,,,,,,,,,
282,00_000282,00,400.0,4200.0,3486,,705.0,4501.0,481.0,3233.0,34.0,42.0,,,1.0,,,,,,,418.0,,,,,,,,,,,
283,00_000283,00,453.0,4552.0,3451,,651.0,4330.0,330.0,3257.0,48.0,49.0,,,4.0,,,,,,,311.0,,,,,,,,,,,
284,00_000284,00,460.0,4867.0,3463,,685.0,4209.0,203.0,3078.0,31.0,54.0,,,1.0,,,,,,,107.0,,,,,,,,,,,
285,00_000285,00,473.0,4409.0,3733,,995.0,3869.0,202.0,2945.0,36.0,55.0,,,5.0,,,,,,,6.0,,,,,,,,,,,
286,00_000286,00,1049.0,2909.0,4155,,1424.0,3696.0,322.0,2991.0,37.0,59.0,,,2.0,,,,,,,9.0,,,,,,,,,,,
287,00_000287,00,687.0,2434.0,4667,,1935.0,3710.0,471.0,3130.0,41.0,72.0,,,,,,,,,,4.0,,,,,,,,,,,
288,00_000288,00,532.0,1552.0,5034,,2688.0,3750.0,818.0,3577.0,36.0,76.0,,,,,,,,,,14.0,,,,,,,,,,,
289,00_000289,00,479.0,1122.0,4991,,3662.0,4137.0,1086.0,4051.0,42.0,82.0,,,,,,,,,,102.0,,,,,,,,,,,
290,00_000290,00,269.0,1085.0,4581,,4020.0,4614.0,1089.0,4316.0,44.0,101.0,,,2.0,,,,,,,118.0,,,,,,,,,,,
291,00_000291,00,303.0,1220.0,4368,,3802.0,4983.0,881.0,4456.0,41.0,114.0,,,,,,,,,,39.0,,,,,,,,,,,
292,00_000292,00,294.0,1350.0,4392,,3708.0,5215.0,680.0,4357.0,48.0,125.0,,,,,,,,,,20.0,,,,,,,,,,,
293,00_000293,00,283.0,1516.0,4495,,3639.0,5447.0,481.0,4152.0,53.0,139.0,,,,,,,,,,32.0,,,,,,,,,,,
294,00_000294,00,286.0,1695.0,4414,,3493.0,5697.0,208.0,4112.0,60.0,153.0,,,1.0,,,,,,,35.0,,,,,,,,,,,
295,00_000295,00,321.0,1845.0,4216,,3353.0,5847.0,45.0,4144.0,54.0,163.0,,,,,,,,,,46.0,,,,,,,,,,,
296,00_000296,00,326.0,2104.0,4080,,3065.0,5961.0,56.0,4224.0,58.0,9.0,,,,,,,,,,78.0,,,,,,,,,,,
297,00_000297,00,324.0,2338.0,4129,,2802.0,5780.0,62.0,4294.0,60.0,9.0,,,,,,,,,,98.0,,,,,,,,,,,
298,00_000298,00,262.0,2702.0,4331,,2566.0,5411.0,66.0,4219.0,74.0,8.0,,,,,,,,,,139.0,,,,,,,,,,,
299,00_000299,00,193.0,3101.0,4523,,2400.0,5185.0,74.0,3993.0,76.0,8.0,,,,,,,,,,143.0,,,,,,,,,,,
300,00_000300,00,159.0,3516.0,4645,,2282.0,5034.0,83.0,3664.0,94.0,8.0,,,,,,,,,,103.0,,,,,,,,,,,
301,00_000301,00,129.0,3884.0,4668,,2276.0,5030.0,88.0,3271.0,30.0,8.0,,,,,1.0,,,,,59.0,,,,,,,,,,,
302,00_000302,00,139.0,3991.0,4613,,2250.0,5084.0,95.0,3189.0,,10.0,,,,,,,,,,4.0,,,,,,,,,,,
303,00_000303,00,169.0,3684.0,4455,,2193.0,5326.0,107.0,3446.0,,9.0,,,9.0,,7.0,,,,,12.0,,,,,,,,,,,
304,00_000304,00,202.0,3602.0,4195,,2132.0,5381.0,125.0,3856.0,,11.0,1.0,,11.0,,8.0,,,,,49.0,,,,,,,,,,,
305,00_000305,00,200.0,3768.0,4088,,1977.0,5050.0,131.0,4422.0,,15.0,,,5.0,,19.0,,,,,26.0,,,,,,,,,,,
306,00_000306,00,154.0,4147.0,4306,,2023.0,4613.0,144.0,4197.0,,10.0,3.0,,4.0,,36.0,,,,,8.0,,,,,,,,,,,
307,00_000307,00,117.0,4648.0,4623,,2124.0,4310.0,127.0,3549.0,,12.0,,,2.0,,56.0,,,,,,,,,,,,,,,,
308,00_000308,00,82.0,4874.0,4888,,2268.0,4101.0,102.0,2927.0,,12.0,,,2.0,,83.0,,,,,,,,,,,,,,,,
309,00_000309,00,111.0,4968.0,4757,,2222.0,4250.0,77.0,2610.0,,14.0,,,2.0,,107.0,,,,,,,,,,,,,,,,
310,00_000310,00,151.0,5021.0,4422,,2002.0,4593.0,62.0,2604.0,,14.0,1.0,,18.0,,117.0,,,,,,,,,,,,,,,,
311,00_000311,00,162.0,4735.0,4296,,2113.0,4813.0,45.0,2771.0,,18.0,2.0,,6.0,,106.0,,,,,,,,,,,,,,,,
312,00_000312,00,141.0,4477.0,4368,,2597.0,4489.0,34.0,3069.0,,17.0,2.0,,5.0,,114.0,,,,,,,,,,,,,,,,
313,00_000313,00,126.0,3698.0,4583,,3088.0,4348.0,32.0,3356.0,,20.0,2.0,,,,128.0,,,,,,,,,,,,,,,,
314,00_000314,00,123.0,3164.0,4755,,3296.0,4467.0,84.0,3679.0,,18.0,,,,,48.0,,,,,,,,,,,,,,,,
315,00_000315,00,95.0,2558.0,4952,,3622.0,4455.0,131.0,4099.0,,19.0,,,,,7.0,,,,,,,,,,,,,,,,
316,00_000316,00,106.0,2148.0,4944,,3782.0,4595.0,172.0,4288.0,,22.0,,,,,,,,,,,,,,,,,,,,,
317,00_000317,00,156.0,1905.0,4676,,3847.0,4795.0,94.0,4493.0,,22.0,1.0,,,,,,,,,,,,,,,,,,,,
318,00_000318,00,200.0,1989.0,4314,,3360.0,4978.0,79.0,4757.0,,26.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
319,00_000319,00,240.0,2257.0,4137,,3042.0,4892.0,81.0,4840.0,,28.0,2.0,,2.0,,,,,,,,,,,,,,,,,,
320,00_000320,00,212.0,2655.0,4363,,3042.0,4256.0,89.0,4787.0,,30.0,4.0,,1.0,,,,,,,,,,,,,,,,,,
321,00_000321,00,160.0,3138.0,4787,,3133.0,3290.0,97.0,4680.0,,34.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
322,00_000322,00,125.0,3606.0,5144,,3104.0,2402.0,119.0,4560.0,,37.0,,,,,,,,,,,,,,,,,,,,,
323,00_000323,00,154.0,3547.0,5068,,3141.0,1934.0,149.0,4681.0,,40.0,,,2.0,,,,,,,,,,,,,,,,,,
324,00_000324,00,248.0,3325.0,4692,,3085.0,2229.0,178.0,5093.0,,55.0,2.0,,2.0,,,,,,,,,,,,,,,,,,
325,00_000325,00,317.0,2875.0,4504,,3035.0,2654.0,225.0,5243.0,,65.0,8.0,,,,,,,,,,,,,,,,,,,,
326,00_000326,00,375.0,2278.0,4406,,3239.0,3384.0,286.0,5050.0,,82.0,9.0,,1.0,,,,,,,,,,,,,,,,,,
327,00_000327,00,371.0,1770.0,4568,,3654.0,4160.0,337.0,4612.0,,90.0,13.0,,,,,,,,,,,,,,,,,,,,
328,00_000328,00,361.0,1480.0,4876,,4261.0,4603.0,442.0,4177.0,,6.0,5.0,,,,,,,,,2.0,,,,,,,,,,,
329,00_000329,00,292.0,1465.0,5121,,4607.0,4542.0,538.0,3724.0,3.0,6.0,,,2.0,,,,,,,4.0,,,,,,,,,,,
330,00_000330,00,310.0,1656.0,5074,,4636.0,4696.0,636.0,3249.0,5.0,5.0,,,,,,,,,,11.0,,,,,,,,,,,
331,00_000331,00,400.0,1903.0,4740,,4439.0,5026.0,785.0,2907.0,10.0,6.0,9.0,,2.0,,,,,,,8.0,,,,,,,,,,,
332,00_000332,00,493.0,2253.0,4283,,4130.0,5296.0,821.0,2858.0,5.0,11.0,15.0,,6.0,,,,,,,14.0,,,,,,,,,,,
333,00_000333,00,541.0,2624.0,4093,,3767.0,5191.0,788.0,3132.0,4.0,13.0,18.0,,11.0,,,,,,,16.0,,,,,,,,,,,
334,00_000334,00,509.0,2921.0,4188,,3543.0,4841.0,668.0,3419.0,8.0,16.0,17.0,,16.0,,,,,,,23.0,,,,,,,,,,,
335,00_000335,00,413.0,3342.0,4522,,3407.0,4276.0,568.0,3646.0,6.0,23.0,10.0,,9.0,,,,,,,34.0,,,,,,,,,,,
336,00_000336,00,390.0,3767.0,4610,,3060.0,3792.0,427.0,4032.0,11.0,21.0,5.0,,11.0,,,,,,,34.0,,,,,,,,,,,
337,00_000337,00,393.0,4404.0,4443,,2554.0,3367.0,128.0,4635.0,10.0,29.0,10.0,,13.0,,,,,,,36.0,,,,,,,,,,,
338,00_000338,00,420.0,5069.0,4162,,1988.0,2977.0,,4959.0,9.0,37.0,15.0,,24.0,,,,,,,49.0,,,,,,,,,,,
339,00_000339,00,428.0,5933.0,4078,,1504.0,2413.0,,4955.0,29.0,40.0,16.0,,28.0,,,,,,,63.0,,,,,,,,,,,
340,00_000340,00,432.0,6767.0,4171,,1188.0,1650.0,,4778.0,31.0,44.0,11.0,,26.0,,,,,,,79.0,,,,,,,,,,,
341,00_000341,00,397.0,7657.0,4237,,984.0,757.0,,4508.0,32.0,43.0,6.0,,22.0,,,,,,,90.0,,,,,,,,,,,
342,00_000342,00,429.0,7502.0,4293,,763.0,821.0,,4188.0,37.0,46.0,,,27.0,,,,,,,104.0,,,,,,,,,,,
